id_cuenta,id_distrito_creacion,pago_cuota,fecha_creacion_cuente,client_id
A00004266,54,Monthly Issuance,2017-02-05,5141
A00002455,30,Monthly Issuance,2017-02-06,2965
A00003633,18,Monthly Issuance,2017-02-06,4382
A00004026,58,Monthly Issuance,2017-02-06,4853
A00003620,14,Monthly Issuance,2017-02-06,4367
A00004550,56,Monthly Issuance,2017-02-06,5487
A00001616,22,Monthly Issuance,2017-02-07,1960
A00001498,62,Weekly Issuance,2017-02-07,1816
A00000598,1,Monthly Issuance,2017-02-08,716
A00002262,13,Monthly Issuance,2017-02-08,2739
A00002126,1,Monthly Issuance,2017-02-09,2572
A00001418,35,Monthly Issuance,2017-02-09,1719
A00002537,27,Monthly Issuance,2017-02-09,3063
A00000159,70,Monthly Issuance,2017-02-11,192
A00011141,1,Weekly Issuance,2017-02-11,13694
A00002477,11,Monthly Issuance,2017-02-11,2992
A00001182,8,Monthly Issuance,2017-02-11,1424
A00000130,54,Monthly Issuance,2017-02-12,156
A00000828,1,Monthly Issuance,2017-02-12,996
A00002042,31,Monthly Issuance,2017-02-12,2479
A00004358,5,Monthly Issuance,2017-02-12,5249
A00003565,30,Monthly Issuance,2017-02-12,4302
A00000796,1,Monthly Issuance,2017-02-13,954
A00002381,1,Monthly Issuance,2017-02-13,2876
A00001430,26,Monthly Issuance,2017-02-13,1734
A00001430,26,Monthly Issuance,2017-02-13,1735
A00002085,25,Monthly Issuance,2017-02-13,2528
A00003059,1,Monthly Issuance,2017-02-15,3699
A00003059,1,Monthly Issuance,2017-02-15,3700
A00003959,1,Weekly Issuance,2017-02-15,4776
A00001068,52,Monthly Issuance,2017-02-15,1282
A00010915,25,Weekly Issuance,2017-02-15,13417
A00000729,14,Monthly Issuance,2017-02-15,874
A00000729,14,Monthly Issuance,2017-02-15,875
A00001141,28,Monthly Issuance,2017-02-16,1372
A00001264,1,Monthly Issuance,2017-02-16,1525
A00001264,1,Monthly Issuance,2017-02-16,1526
A00000351,50,Monthly Issuance,2017-02-17,429
A00000424,12,Monthly Issuance,2017-02-17,510
A00001037,1,Monthly Issuance,2017-02-18,1244
A00002656,1,Monthly Issuance,2017-02-18,3205
A00002656,1,Monthly Issuance,2017-02-18,3206
A00005445,72,Monthly Issuance,2017-02-19,6571
A00003188,24,Monthly Issuance,2017-02-20,3854
A00003236,52,Monthly Issuance,2017-02-20,3914
A00002766,31,Monthly Issuance,2017-02-20,3339
A00001447,65,Monthly Issuance,2017-02-20,1755
A00003331,16,Monthly Issuance,2017-02-20,4027
A00003331,16,Monthly Issuance,2017-02-20,4028
A00004268,77,Monthly Issuance,2017-02-20,5143
A00004268,77,Monthly Issuance,2017-02-20,5144
A00001524,6,Monthly Issuance,2017-02-20,1848
A00004746,54,Monthly Issuance,2017-02-21,5727
A00003337,58,Issuance After Transaction,2017-02-22,4034
A00003337,58,Issuance After Transaction,2017-02-22,4035
A00000323,52,Monthly Issuance,2017-02-23,394
A00000323,52,Monthly Issuance,2017-02-23,395
A00002016,1,Monthly Issuance,2017-02-23,2449
A00000226,70,Monthly Issuance,2017-02-23,272
A00005180,54,Monthly Issuance,2017-02-24,6255
A00005180,54,Monthly Issuance,2017-02-24,6256
A00001619,38,Monthly Issuance,2017-02-24,1963
A00002661,1,Monthly Issuance,2017-02-25,3213
A00001818,54,Monthly Issuance,2017-02-25,2204
A00002937,1,Monthly Issuance,2017-02-25,3547
A00002194,54,Monthly Issuance,2017-02-25,2656
A00001336,5,Monthly Issuance,2017-02-26,1617
A00002325,55,Monthly Issuance,2017-02-26,2812
A00000292,49,Monthly Issuance,2017-02-26,354
A00000292,49,Monthly Issuance,2017-02-26,355
A00002797,74,Monthly Issuance,2017-02-26,3380
A00001736,74,Monthly Issuance,2017-02-26,2106
A00001736,74,Monthly Issuance,2017-02-26,2107
A00002405,64,Monthly Issuance,2017-02-27,2904
A00002405,64,Monthly Issuance,2017-02-27,2905
A00002415,16,Monthly Issuance,2017-02-27,2917
A00003851,1,Monthly Issuance,2017-02-27,4643
A00002782,1,Monthly Issuance,2017-02-27,3359
A00000195,70,Monthly Issuance,2017-02-27,236
A00000195,70,Monthly Issuance,2017-02-27,237
A00002380,46,Monthly Issuance,2017-02-27,2875
A00001928,70,Monthly Issuance,2017-03-02,2342
A00003242,28,Monthly Issuance,2017-03-02,3921
A00003541,70,Monthly Issuance,2017-03-02,4274
A00003652,36,Monthly Issuance,2017-03-02,4403
A00002024,20,Monthly Issuance,2017-03-02,2459
A00000919,62,Monthly Issuance,2017-03-03,1108
A00001096,34,Monthly Issuance,2017-03-03,1315
A00001215,65,Monthly Issuance,2017-03-04,1467
A00006306,64,Monthly Issuance,2017-03-04,7614
A00002089,29,Weekly Issuance,2017-03-05,2532
A00000850,25,Monthly Issuance,2017-03-07,1024
A00001668,62,Monthly Issuance,2017-03-07,2024
A00002224,46,Issuance After Transaction,2017-03-08,2693
A00003574,72,Monthly Issuance,2017-03-08,4312
A00006061,1,Monthly Issuance,2017-03-08,7324
A00002270,14,Monthly Issuance,2017-03-08,2749
A00002270,14,Monthly Issuance,2017-03-08,2750
A00000214,22,Monthly Issuance,2017-03-09,257
A00000214,22,Monthly Issuance,2017-03-09,258
A00003031,51,Monthly Issuance,2017-03-10,3661
A00001746,1,Monthly Issuance,2017-03-11,2118
A00000064,64,Monthly Issuance,2017-03-11,75
A00003842,1,Monthly Issuance,2017-03-12,4632
A00003971,75,Monthly Issuance,2017-03-13,4790
A00000405,55,Monthly Issuance,2017-03-13,490
A00000600,46,Monthly Issuance,2017-03-13,719
A00001740,57,Monthly Issuance,2017-03-13,2111
A00002672,59,Monthly Issuance,2017-03-14,3227
A00000114,60,Monthly Issuance,2017-03-14,137
A00002760,10,Monthly Issuance,2017-03-14,3333
A00002597,31,Monthly Issuance,2017-03-16,3133
A00002908,61,Monthly Issuance,2017-03-16,3515
A00000191,41,Monthly Issuance,2017-03-17,231
A00002354,7,Monthly Issuance,2017-03-17,2845
A00003782,9,Weekly Issuance,2017-03-17,4560
A00003328,1,Monthly Issuance,2017-03-17,4022
A00003328,1,Monthly Issuance,2017-03-17,4023
A00003083,66,Monthly Issuance,2017-03-18,3728
A00003083,66,Monthly Issuance,2017-03-18,3729
A00001199,50,Monthly Issuance,2017-03-18,1448
A00010652,1,Monthly Issuance,2017-03-18,13098
A00002690,66,Monthly Issuance,2017-03-19,3246
A00002495,70,Monthly Issuance,2017-03-19,3012
A00008505,70,Monthly Issuance,2017-03-20,10492
A00000304,4,Monthly Issuance,2017-03-20,371
A00008926,1,Monthly Issuance,2017-03-21,10997
A00008926,1,Monthly Issuance,2017-03-21,10998
A00000578,28,Weekly Issuance,2017-03-21,695
A00000578,28,Weekly Issuance,2017-03-21,696
A00001363,11,Monthly Issuance,2017-03-23,1651
A00001165,44,Monthly Issuance,2017-03-23,1402
A00001165,44,Monthly Issuance,2017-03-23,1403
A00000085,68,Monthly Issuance,2017-03-23,101
A00000749,38,Monthly Issuance,2017-03-23,898
A00000749,38,Monthly Issuance,2017-03-23,899
A00008026,36,Monthly Issuance,2017-03-23,9914
A00003332,17,Monthly Issuance,2017-03-25,4029
A00003739,1,Monthly Issuance,2017-03-25,4512
A00001907,1,Monthly Issuance,2017-03-25,2317
A00001976,26,Monthly Issuance,2017-03-25,2401
A00003658,24,Monthly Issuance,2017-03-25,4410
A00003581,66,Monthly Issuance,2017-03-26,4320
A00001466,69,Weekly Issuance,2017-03-26,1777
A00001466,69,Weekly Issuance,2017-03-26,1778
A00003176,26,Monthly Issuance,2017-03-26,3841
A00001459,12,Monthly Issuance,2017-03-26,1769
A00001459,12,Monthly Issuance,2017-03-26,1770
A00001321,60,Monthly Issuance,2017-03-27,1597
A00002966,33,Monthly Issuance,2017-03-27,3581
A00000157,11,Monthly Issuance,2017-03-28,189
A00002158,38,Monthly Issuance,2017-03-29,2612
A00002843,30,Monthly Issuance,2017-03-29,3436
A00002843,30,Monthly Issuance,2017-03-29,3437
A00003266,14,Monthly Issuance,2017-03-29,3953
A00002048,76,Monthly Issuance,2017-03-30,2486
A00000442,54,Monthly Issuance,2017-03-30,533
A00003885,51,Monthly Issuance,2017-04-01,4683
A00001863,62,Monthly Issuance,2017-04-01,2260
A00001863,62,Monthly Issuance,2017-04-01,2261
A00009167,56,Monthly Issuance,2017-04-02,11286
A00002874,32,Monthly Issuance,2017-04-02,3474
A00003695,30,Monthly Issuance,2017-04-02,4456
A00010068,1,Monthly Issuance,2017-04-02,12382
A00010068,1,Monthly Issuance,2017-04-02,12383
A00002725,52,Monthly Issuance,2017-04-02,3291
A00002899,40,Monthly Issuance,2017-04-03,3504
A00000144,10,Weekly Issuance,2017-04-03,174
A00001933,35,Monthly Issuance,2017-04-04,2348
A00001034,73,Monthly Issuance,2017-04-04,1241
A00000049,1,Monthly Issuance,2017-04-06,58
A00001594,15,Monthly Issuance,2017-04-06,1932
A00001138,41,Monthly Issuance,2017-04-07,1369
A00003544,33,Monthly Issuance,2017-04-07,4278
A00001636,53,Monthly Issuance,2017-04-08,1982
A00001636,53,Monthly Issuance,2017-04-08,1983
A00010812,16,Monthly Issuance,2017-04-08,13290
A00010812,16,Monthly Issuance,2017-04-08,13291
A00002165,51,Monthly Issuance,2017-04-08,2621
A00003460,16,Monthly Issuance,2017-04-08,4182
A00003460,16,Monthly Issuance,2017-04-08,4183
A00004208,1,Monthly Issuance,2017-04-08,5072
A00002954,1,Monthly Issuance,2017-04-08,3568
A00000843,6,Monthly Issuance,2017-04-09,1017
A00002901,1,Monthly Issuance,2017-04-09,3506
A00001734,37,Monthly Issuance,2017-04-10,2104
A00002466,39,Monthly Issuance,2017-04-11,2977
A00000476,69,Monthly Issuance,2017-04-11,573
A00001407,19,Issuance After Transaction,2017-04-11,1705
A00001407,19,Issuance After Transaction,2017-04-11,1706
A00001598,15,Monthly Issuance,2017-04-12,1936
A00001598,15,Monthly Issuance,2017-04-12,1937
A00002166,71,Monthly Issuance,2017-04-12,2622
A00001259,72,Monthly Issuance,2017-04-12,1520
A00000927,69,Monthly Issuance,2017-04-12,1116
A00002575,72,Monthly Issuance,2017-04-13,3106
A00004467,17,Weekly Issuance,2017-04-13,5389
A00001253,5,Monthly Issuance,2017-04-13,1512
A00001281,8,Monthly Issuance,2017-04-14,1550
A00001915,2,Monthly Issuance,2017-04-14,2325
A00003716,1,Monthly Issuance,2017-04-14,4481
A00001560,62,Monthly Issuance,2017-04-14,1891
A00004725,73,Monthly Issuance,2017-04-14,5699
A00001665,73,Monthly Issuance,2017-04-15,2019
A00001665,73,Monthly Issuance,2017-04-15,2020
A00000012,21,Monthly Issuance,2017-04-15,15
A00000012,21,Monthly Issuance,2017-04-15,16
A00003398,43,Monthly Issuance,2017-04-15,4108
A00004475,72,Monthly Issuance,2017-04-16,5397
A00004475,72,Monthly Issuance,2017-04-16,5398
A00002586,57,Monthly Issuance,2017-04-16,3121
A00002586,57,Monthly Issuance,2017-04-16,3122
A00000189,76,Monthly Issuance,2017-04-16,229
A00003077,64,Monthly Issuance,2017-04-16,3721
A00003634,21,Monthly Issuance,2017-04-16,4383
A00003897,13,Monthly Issuance,2017-04-16,4699
A00002055,37,Monthly Issuance,2017-04-17,2494
A00003012,49,Monthly Issuance,2017-04-18,3638
A00001035,73,Monthly Issuance,2017-04-18,1242
A00001687,23,Monthly Issuance,2017-04-18,2048
A00000407,72,Weekly Issuance,2017-04-18,492
A00002744,70,Weekly Issuance,2017-04-19,3312
A00003194,11,Monthly Issuance,2017-04-19,3861
A00000109,53,Monthly Issuance,2017-04-20,131
A00001198,70,Monthly Issuance,2017-04-20,1446
A00001198,70,Monthly Issuance,2017-04-20,1447
A00003830,56,Monthly Issuance,2017-04-20,4615
A00003692,70,Monthly Issuance,2017-04-21,4452
A00003217,75,Issuance After Transaction,2017-04-23,3891
A00000453,75,Monthly Issuance,2017-04-24,545
A00002539,24,Monthly Issuance,2017-04-24,3065
A00000794,63,Monthly Issuance,2017-04-24,952
A00000636,75,Monthly Issuance,2017-04-24,763
A00000309,14,Monthly Issuance,2017-04-25,376
A00000873,73,Monthly Issuance,2017-04-26,1051
A00000589,1,Monthly Issuance,2017-04-26,707
A00009484,5,Monthly Issuance,2017-04-26,11676
A00003052,44,Monthly Issuance,2017-04-26,3690
A00010134,22,Monthly Issuance,2017-04-26,12468
A00003846,61,Monthly Issuance,2017-04-27,4637
A00000912,65,Monthly Issuance,2017-04-27,1099
A00002080,74,Monthly Issuance,2017-04-27,2522
A00002080,74,Monthly Issuance,2017-04-27,2523
A00002857,19,Monthly Issuance,2017-04-28,3451
A00002857,19,Monthly Issuance,2017-04-28,3452
A00000647,1,Monthly Issuance,2017-04-28,776
A00000647,1,Monthly Issuance,2017-04-28,777
A00002952,65,Monthly Issuance,2017-04-28,3566
A00000240,72,Monthly Issuance,2017-04-28,290
A00000240,72,Monthly Issuance,2017-04-28,291
A00001693,1,Issuance After Transaction,2017-04-29,2056
A00002612,1,Monthly Issuance,2017-04-29,3152
A00003104,1,Monthly Issuance,2017-04-29,3754
A00001488,25,Monthly Issuance,2017-04-29,1803
A00002451,54,Monthly Issuance,2017-04-29,2959
A00010257,27,Monthly Issuance,2017-05-01,12616
A00001024,19,Monthly Issuance,2017-05-02,1229
A00002173,64,Monthly Issuance,2017-05-02,2630
A00000098,55,Monthly Issuance,2017-05-02,118
A00000098,55,Monthly Issuance,2017-05-02,119
A00003119,33,Monthly Issuance,2017-05-02,3773
A00001230,1,Monthly Issuance,2017-05-03,1483
A00001230,1,Monthly Issuance,2017-05-03,1484
A00002594,19,Issuance After Transaction,2017-05-03,3130
A00003773,10,Monthly Issuance,2017-05-04,4549
A00003635,10,Monthly Issuance,2017-05-04,4384
A00000293,1,Monthly Issuance,2017-05-04,356
A00000293,1,Monthly Issuance,2017-05-04,357
A00001178,41,Monthly Issuance,2017-05-04,1418
A00003988,23,Monthly Issuance,2017-05-04,4808
A00002816,74,Monthly Issuance,2017-05-04,3402
A00002816,74,Monthly Issuance,2017-05-04,3403
A00000722,38,Issuance After Transaction,2017-05-04,866
A00002184,6,Monthly Issuance,2017-05-07,2644
A00010022,1,Monthly Issuance,2017-05-07,12328
A00001385,53,Monthly Issuance,2017-05-08,1676
A00001385,53,Monthly Issuance,2017-05-08,1677
A00003506,70,Monthly Issuance,2017-05-08,4234
A00000316,62,Monthly Issuance,2017-05-08,386
A00003711,3,Monthly Issuance,2017-05-08,4474
A00001982,6,Monthly Issuance,2017-05-08,2408
A00002071,35,Monthly Issuance,2017-05-08,2511
A00002071,35,Monthly Issuance,2017-05-08,2512
A00002800,41,Monthly Issuance,2017-05-08,3384
A00000997,54,Monthly Issuance,2017-05-08,1201
A00000367,23,Monthly Issuance,2017-05-09,447
A00002141,21,Monthly Issuance,2017-05-09,2589
A00002127,1,Monthly Issuance,2017-05-09,2573
A00003214,67,Monthly Issuance,2017-05-10,3887
A00003214,67,Monthly Issuance,2017-05-10,3888
A00000250,56,Monthly Issuance,2017-05-10,302
A00003742,59,Monthly Issuance,2017-05-11,4515
A00003577,74,Monthly Issuance,2017-05-11,4315
A00002448,23,Monthly Issuance,2017-05-11,2956
A00001130,1,Monthly Issuance,2017-05-11,1356
A00002118,42,Monthly Issuance,2017-05-11,2562
A00002005,16,Monthly Issuance,2017-05-11,2435
A00000475,3,Monthly Issuance,2017-05-11,571
A00000475,3,Monthly Issuance,2017-05-11,572
A00006922,3,Weekly Issuance,2017-05-12,8356
A00003122,74,Monthly Issuance,2017-05-12,3776
A00003122,74,Monthly Issuance,2017-05-12,3777
A00000282,69,Monthly Issuance,2017-05-12,341
A00000282,69,Monthly Issuance,2017-05-12,342
A00003140,3,Monthly Issuance,2017-05-13,3796
A00003140,3,Monthly Issuance,2017-05-13,3797
A00003790,1,Weekly Issuance,2017-05-13,4570
A00005164,5,Monthly Issuance,2017-05-13,6235
A00008149,64,Issuance After Transaction,2017-05-14,10066
A00002900,20,Monthly Issuance,2017-05-14,3505
A00000383,38,Monthly Issuance,2017-05-15,463
A00001953,9,Weekly Issuance,2017-05-15,2374
A00003344,70,Monthly Issuance,2017-05-15,4043
A00000139,38,Weekly Issuance,2017-05-15,167
A00001808,28,Monthly Issuance,2017-05-16,2190
A00001808,28,Monthly Issuance,2017-05-16,2191
A00003299,11,Weekly Issuance,2017-05-16,3991
A00001697,63,Monthly Issuance,2017-05-17,2061
A00001697,63,Monthly Issuance,2017-05-17,2062
A00002392,1,Monthly Issuance,2017-05-18,2888
A00008713,53,Monthly Issuance,2017-05-18,10746
A00003403,63,Monthly Issuance,2017-05-20,4114
A00001424,32,Monthly Issuance,2017-05-20,1727
A00001424,32,Monthly Issuance,2017-05-20,1728
A00002366,68,Monthly Issuance,2017-05-20,2859
A00002668,21,Monthly Issuance,2017-05-20,3222
A00002698,49,Monthly Issuance,2017-05-21,3256
A00003872,25,Monthly Issuance,2017-05-21,4667
A00003872,25,Monthly Issuance,2017-05-21,4668
A00010343,8,Monthly Issuance,2017-05-22,12726
A00002743,51,Monthly Issuance,2017-05-22,3311
A00000834,3,Monthly Issuance,2017-05-23,1004
A00001956,63,Monthly Issuance,2017-05-23,2378
A00004729,66,Monthly Issuance,2017-05-23,5704
A00000760,1,Monthly Issuance,2017-05-24,910
A00002324,1,Monthly Issuance,2017-05-24,2811
A00007559,56,Monthly Issuance,2017-05-24,9362
A00009208,29,Monthly Issuance,2017-05-24,11337
A00003163,41,Monthly Issuance,2017-05-24,3824
A00003163,41,Monthly Issuance,2017-05-24,3825
A00003732,21,Monthly Issuance,2017-05-25,4502
A00003732,21,Monthly Issuance,2017-05-25,4503
A00001710,74,Monthly Issuance,2017-05-25,2075
A00000868,1,Monthly Issuance,2017-05-26,1046
A00000534,1,Monthly Issuance,2017-05-26,643
A00003662,4,Monthly Issuance,2017-05-26,4415
A00011053,46,Monthly Issuance,2017-05-27,13588
A00003172,77,Monthly Issuance,2017-05-27,3836
A00003905,54,Issuance After Transaction,2017-05-28,4709
A00000464,43,Monthly Issuance,2017-05-28,558
A00001574,75,Monthly Issuance,2017-05-28,1907
A00002891,42,Monthly Issuance,2017-05-28,3494
A00002860,54,Weekly Issuance,2017-05-30,3456
A00010679,1,Monthly Issuance,2017-05-30,13134
A00000005,15,Monthly Issuance,2017-05-30,7
A00004130,70,Monthly Issuance,2017-06-01,4972
A00004527,9,Monthly Issuance,2017-06-01,5461
A00004527,9,Monthly Issuance,2017-06-01,5462
A00003951,22,Monthly Issuance,2017-06-02,4766
A00003700,1,Monthly Issuance,2017-06-03,4462
A00002564,36,Monthly Issuance,2017-06-03,3095
A00003202,8,Monthly Issuance,2017-06-04,3872
A00000879,9,Monthly Issuance,2017-06-04,1058
A00002404,8,Monthly Issuance,2017-06-05,2902
A00002404,8,Monthly Issuance,2017-06-05,2903
A00001537,54,Monthly Issuance,2017-06-06,1863
A00003768,52,Monthly Issuance,2017-06-06,4544
A00005944,27,Monthly Issuance,2017-06-06,7186
A00009673,76,Monthly Issuance,2017-06-07,11906
A00009673,76,Monthly Issuance,2017-06-07,11907
A00000229,1,Monthly Issuance,2017-06-07,275
A00000614,25,Monthly Issuance,2017-06-07,738
A00001724,48,Monthly Issuance,2017-06-07,2091
A00001185,12,Monthly Issuance,2017-06-07,1428
A00001185,12,Monthly Issuance,2017-06-07,1429
A00000349,72,Monthly Issuance,2017-06-08,426
A00000349,72,Monthly Issuance,2017-06-08,427
A00000682,54,Monthly Issuance,2017-06-08,818
A00000291,7,Monthly Issuance,2017-06-08,353
A00003211,72,Monthly Issuance,2017-06-09,3884
A00003060,73,Monthly Issuance,2017-06-09,3701
A00004471,4,Weekly Issuance,2017-06-09,5393
A00002956,15,Monthly Issuance,2017-06-10,3570
A00002019,64,Monthly Issuance,2017-06-11,2452
A00001491,47,Monthly Issuance,2017-06-11,1807
A00001491,47,Monthly Issuance,2017-06-11,1808
A00003496,42,Monthly Issuance,2017-06-11,4224
A00001841,36,Monthly Issuance,2017-06-12,2232
A00001841,36,Monthly Issuance,2017-06-12,2233
A00007180,7,Weekly Issuance,2017-06-12,8666
A00005648,59,Monthly Issuance,2017-06-13,6827
A00002509,43,Monthly Issuance,2017-06-13,3029
A00002878,1,Monthly Issuance,2017-06-14,3478
A00002878,1,Monthly Issuance,2017-06-14,3479
A00001015,1,Monthly Issuance,2017-06-14,1219
A00001753,71,Monthly Issuance,2017-06-14,2125
A00002372,1,Monthly Issuance,2017-06-15,2867
A00006097,29,Monthly Issuance,2017-06-15,7366
A00002720,2,Weekly Issuance,2017-06-16,3284
A00002720,2,Weekly Issuance,2017-06-16,3285
A00002006,25,Monthly Issuance,2017-06-16,2436
A00003953,1,Monthly Issuance,2017-06-16,4768
A00002135,51,Monthly Issuance,2017-06-17,2582
A00001551,72,Monthly Issuance,2017-06-18,1881
A00001551,72,Monthly Issuance,2017-06-18,1882
A00001095,54,Monthly Issuance,2017-06-18,1313
A00001095,54,Monthly Issuance,2017-06-18,1314
A00003703,74,Monthly Issuance,2017-06-18,4465
A00003719,37,Monthly Issuance,2017-06-19,4484
A00002057,1,Monthly Issuance,2017-06-20,2496
A00002560,15,Monthly Issuance,2017-06-20,3091
A00003986,19,Monthly Issuance,2017-06-20,4806
A00004858,67,Monthly Issuance,2017-06-21,5866
A00001354,31,Monthly Issuance,2017-06-21,1641
A00003262,23,Monthly Issuance,2017-06-22,3947
A00003100,65,Monthly Issuance,2017-06-22,3749
A00001839,5,Monthly Issuance,2017-06-22,2230
A00003996,1,Monthly Issuance,2017-06-22,4818
A00000622,24,Monthly Issuance,2017-06-22,747
A00002340,14,Monthly Issuance,2017-06-22,2828
A00000641,40,Monthly Issuance,2017-06-22,769
A00003461,8,Monthly Issuance,2017-06-23,4184
A00000672,53,Monthly Issuance,2017-06-23,807
A00008645,60,Monthly Issuance,2017-06-23,10662
A00000438,37,Monthly Issuance,2017-06-23,528
A00002443,46,Monthly Issuance,2017-06-25,2950
A00004309,74,Weekly Issuance,2017-06-25,5189
A00003075,71,Monthly Issuance,2017-06-25,3717
A00003075,71,Monthly Issuance,2017-06-25,3718
A00002200,1,Monthly Issuance,2017-06-26,2662
A00003245,45,Monthly Issuance,2017-06-26,3925
A00002806,53,Monthly Issuance,2017-06-26,3390
A00000556,12,Monthly Issuance,2017-06-26,669
A00004301,1,Monthly Issuance,2017-06-26,5180
A00004156,42,Monthly Issuance,2017-06-27,5010
A00001921,42,Monthly Issuance,2017-06-27,2331
A00002939,5,Monthly Issuance,2017-06-28,3549
A00003665,28,Monthly Issuance,2017-06-28,4418
A00003524,66,Monthly Issuance,2017-06-28,4255
A00005196,13,Weekly Issuance,2017-06-29,6275
A00002883,77,Monthly Issuance,2017-06-29,3485
A00001346,74,Monthly Issuance,2017-07-01,1631
A00001514,7,Monthly Issuance,2017-07-01,1834
A00001514,7,Monthly Issuance,2017-07-01,1835
A00003154,1,Monthly Issuance,2017-07-02,3814
A00002081,36,Monthly Issuance,2017-07-02,2524
A00001255,68,Monthly Issuance,2017-07-02,1514
A00002208,7,Monthly Issuance,2017-07-02,2672
A00001284,55,Monthly Issuance,2017-07-02,1554
A00008153,9,Monthly Issuance,2017-07-02,10070
A00007721,13,Monthly Issuance,2017-07-03,9555
A00003889,16,Monthly Issuance,2017-07-03,4687
A00003889,16,Monthly Issuance,2017-07-03,4688
A00003085,66,Monthly Issuance,2017-07-03,3732
A00000768,26,Monthly Issuance,2017-07-03,918
A00008919,62,Monthly Issuance,2017-07-03,10987
A00008919,62,Monthly Issuance,2017-07-03,10988
A00000185,32,Monthly Issuance,2017-07-04,225
A00004150,65,Monthly Issuance,2017-07-05,5002
A00010774,46,Monthly Issuance,2017-07-05,13246
A00002728,52,Weekly Issuance,2017-07-06,3294
A00001339,76,Monthly Issuance,2017-07-06,1621
A00001929,1,Monthly Issuance,2017-07-06,2343
A00003433,73,Monthly Issuance,2017-07-07,4151
A00003433,73,Monthly Issuance,2017-07-07,4152
A00002337,65,Monthly Issuance,2017-07-07,2825
A00000003,5,Monthly Issuance,2017-07-07,4
A00000003,5,Monthly Issuance,2017-07-07,5
A00002093,64,Monthly Issuance,2017-07-07,2536
A00003906,52,Monthly Issuance,2017-07-08,4710
A00003906,52,Monthly Issuance,2017-07-08,4711
A00003529,12,Monthly Issuance,2017-07-08,4260
A00000864,72,Monthly Issuance,2017-07-08,1041
A00004336,2,Monthly Issuance,2017-07-08,5223
A00001647,1,Monthly Issuance,2017-07-09,1997
A00002169,57,Monthly Issuance,2017-07-09,2625
A00000258,64,Monthly Issuance,2017-07-09,311
A00001110,54,Monthly Issuance,2017-07-10,1331
A00000105,21,Monthly Issuance,2017-07-10,127
A00002992,43,Monthly Issuance,2017-07-11,3614
A00011317,50,Monthly Issuance,2017-07-11,13912
A00001681,68,Monthly Issuance,2017-07-11,2041
A00003428,27,Monthly Issuance,2017-07-12,4143
A00003428,27,Monthly Issuance,2017-07-12,4144
A00000679,22,Monthly Issuance,2017-07-12,815
A00010644,16,Monthly Issuance,2017-07-12,13089
A00002182,22,Monthly Issuance,2017-07-12,2642
A00009560,1,Monthly Issuance,2017-07-13,11768
A00003985,1,Monthly Issuance,2017-07-13,4805
A00003833,77,Monthly Issuance,2017-07-13,4619
A00000705,35,Monthly Issuance,2017-07-14,846
A00002447,38,Monthly Issuance,2017-07-14,2954
A00002447,38,Monthly Issuance,2017-07-14,2955
A00002452,1,Monthly Issuance,2017-07-14,2960
A00002452,1,Monthly Issuance,2017-07-14,2961
A00000469,72,Monthly Issuance,2017-07-14,563
A00000469,72,Monthly Issuance,2017-07-14,564
A00000483,70,Monthly Issuance,2017-07-15,581
A00002678,1,Monthly Issuance,2017-07-15,3233
A00002183,54,Monthly Issuance,2017-07-17,2643
A00007052,55,Issuance After Transaction,2017-07-17,8510
A00000680,17,Monthly Issuance,2017-07-18,816
A00000284,54,Monthly Issuance,2017-07-18,344
A00001027,68,Monthly Issuance,2017-07-18,1233
A00001995,54,Monthly Issuance,2017-07-18,2424
A00000211,28,Monthly Issuance,2017-07-19,254
A00001432,27,Monthly Issuance,2017-07-19,1737
A00001432,27,Monthly Issuance,2017-07-19,1738
A00002369,49,Monthly Issuance,2017-07-19,2862
A00002369,49,Monthly Issuance,2017-07-19,2863
A00003867,1,Monthly Issuance,2017-07-19,4661
A00001890,1,Weekly Issuance,2017-07-20,2293
A00002204,9,Monthly Issuance,2017-07-20,2667
A00002204,9,Monthly Issuance,2017-07-20,2668
A00000970,18,Monthly Issuance,2017-07-20,1169
A00005290,34,Monthly Issuance,2017-07-21,6391
A00002316,1,Monthly Issuance,2017-07-21,2802
A00000611,46,Monthly Issuance,2017-07-21,733
A00000611,46,Monthly Issuance,2017-07-21,734
A00001794,74,Monthly Issuance,2017-07-23,2174
A00000801,16,Monthly Issuance,2017-07-23,960
A00003057,9,Monthly Issuance,2017-07-23,3697
A00002196,11,Monthly Issuance,2017-07-24,2658
A00002646,6,Monthly Issuance,2017-07-24,3192
A00002722,69,Monthly Issuance,2017-07-24,3288
A00002679,67,Monthly Issuance,2017-07-24,3234
A00002587,1,Monthly Issuance,2017-07-25,3123
A00003346,1,Monthly Issuance,2017-07-25,4046
A00003346,1,Monthly Issuance,2017-07-25,4047
A00001454,46,Monthly Issuance,2017-07-25,1763
A00002197,46,Monthly Issuance,2017-07-26,2659
A00001776,36,Monthly Issuance,2017-07-27,2153
A00000547,24,Monthly Issuance,2017-07-27,659
A00005758,44,Monthly Issuance,2017-07-28,6967
A00003185,45,Monthly Issuance,2017-07-29,3850
A00003185,45,Monthly Issuance,2017-07-29,3851
A00001950,70,Monthly Issuance,2017-08-01,2371
A00000811,14,Weekly Issuance,2017-08-01,973
A00000811,14,Weekly Issuance,2017-08-01,974
A00003381,68,Monthly Issuance,2017-08-02,4088
